subNum	 trialNo	 fixNo	 trialType	 xFix	 yFix	 fixStartTime	 fixEndTime	 hemianopia	 targPresent	 targSide	 row	 column	 easySide	 RtFirstFix
11	 41	 2	 Ul	 359	 586	 426596	 426827	 l	 0	 x	 0	 0	 R	 229
11	 42	 2	 Ul	 134	 711	 430853	 430964	 l	 1	 left	 11	 1	 L	 256
11	 43	 2	 Ul	 870	 653	 434063	 434216	 l	 1	 right	 11	 16	 R	 265
11	 44	 2	 Ul	 310	 737	 437770	 437984	 l	 0	 x	 0	 0	 L	 481
11	 45	 2	 Ul	 718	 542	 441287	 441409	 l	 0	 x	 0	 0	 L	 308
11	 46	 2	 Ul	 283	 502	 447075	 447407	 l	 1	 left	 8	 4	 L	 275
11	 47	 2	 Ul	 620	 378	 450374	 450535	 l	 0	 x	 0	 0	 R	 293
11	 48	 2	 Ul	 260	 583	 454346	 454494	 l	 1	 left	 11	 3	 R	 284
11	 49	 2	 Ul	 1016	 554	 459842	 459975	 l	 1	 right	 9	 19	 R	 229
11	 50	 2	 Ul	 568	 251	 463970	 464147	 l	 1	 left	 2	 8	 R	 317
11	 51	 2	 Ul	 971	 440	 467930	 468068	 l	 1	 right	 6	 18	 R	 246
11	 52	 2	 Ul	 912	 600	 471687	 471870	 l	 0	 x	 0	 0	 L	 312
11	 53	 2	 Ul	 373	 362	 476457	 476667	 l	 0	 x	 0	 0	 R	 241
11	 54	 2	 Ul	 1042	 703	 480184	 480315	 l	 1	 right	 12	 19	 R	 258
11	 55	 2	 Ul	 914	 668	 483465	 483644	 l	 1	 right	 14	 17	 L	 258
11	 56	 2	 Ul	 1063	 627	 487217	 487352	 l	 1	 right	 10	 20	 R	 259
11	 57	 2	 Ul	 507	 481	 490572	 490748	 l	 0	 x	 0	 0	 R	 274
11	 58	 2	 Ul	 505	 536	 494310	 494566	 l	 1	 left	 12	 6	 R	 271
11	 59	 2	 Ul	 927	 574	 499259	 499515	 l	 0	 x	 0	 0	 L	 279
11	 60	 2	 Ul	 685	 434	 503774	 503922	 l	 0	 x	 0	 0	 L	 283
11	 61	 2	 Ul	 963	 620	 508547	 508919	 l	 1	 right	 10	 17	 R	 235
11	 62	 2	 Ul	 598	 367	 512225	 512598	 l	 0	 x	 0	 0	 R	 283
11	 63	 2	 Ul	 891	 628	 516293	 516515	 l	 1	 right	 1	 17	 L	 260
11	 64	 2	 Ul	 829	 472	 520326	 520475	 l	 0	 x	 0	 0	 L	 232
11	 65	 2	 Ul	 578	 275	 523968	 524158	 l	 0	 x	 0	 0	 R	 223
11	 66	 2	 Ul	 878	 238	 527551	 527778	 l	 1	 right	 12	 18	 L	 226
11	 67	 2	 Ul	 895	 612	 531194	 531467	 l	 0	 x	 0	 0	 L	 238
11	 68	 2	 Ul	 969	 578	 534958	 535138	 l	 1	 right	 11	 21	 L	 281
11	 69	 2	 Ul	 909	 597	 538930	 539089	 l	 0	 x	 0	 0	 L	 273
11	 70	 2	 Ul	 281	 673	 543701	 544066	 l	 1	 left	 8	 6	 R	 503
11	 71	 2	 Ul	 629	 274	 548963	 549105	 l	 1	 left	 12	 5	 R	 304
11	 72	 2	 Ul	 858	 535	 553225	 553455	 l	 0	 x	 0	 0	 L	 245
11	 73	 2	 Ul	 622	 215	 556996	 557208	 l	 0	 x	 0	 0	 R	 295
11	 74	 2	 Ul	 503	 244	 560831	 561040	 l	 0	 x	 0	 0	 R	 309
11	 75	 2	 Ul	 462	 273	 564550	 564750	 l	 0	 x	 0	 0	 R	 278
11	 76	 2	 Ul	 391	 305	 567961	 568119	 l	 1	 left	 4	 6	 L	 248
11	 77	 2	 Ul	 410	 236	 571397	 571562	 l	 1	 left	 5	 4	 R	 223
11	 78	 2	 Ul	 340	 435	 575663	 575926	 l	 1	 left	 16	 7	 R	 229
11	 79	 2	 Ul	 904	 532	 579799	 579963	 l	 1	 right	 8	 16	 R	 234
11	 80	 2	 Ul	 309	 702	 583295	 583457	 l	 1	 left	 12	 5	 L	 259
11	 81	 2	 Ul	 463	 492	 586961	 587143	 l	 1	 left	 2	 6	 R	 255
11	 82	 2	 Ul	 801	 320	 590834	 591047	 l	 1	 right	 6	 15	 L	 247
11	 83	 2	 Ul	 989	 578	 594633	 594794	 l	 0	 x	 0	 0	 L	 265
11	 84	 2	 Ul	 611	 373	 598648	 598830	 l	 0	 x	 0	 0	 R	 269
11	 85	 2	 Ul	 774	 447	 603216	 603376	 l	 1	 right	 14	 16	 L	 247
11	 86	 2	 Ul	 748	 469	 606960	 607127	 l	 0	 x	 0	 0	 L	 260
11	 87	 2	 Ul	 825	 937	 611288	 611648	 l	 1	 right	 15	 15	 R	 297
11	 88	 2	 Ul	 713	 267	 615206	 615337	 l	 1	 right	 4	 14	 R	 264
11	 89	 2	 Ul	 809	 402	 619000	 619178	 l	 1	 right	 2	 20	 L	 247
11	 90	 2	 Ul	 604	 271	 623157	 623414	 l	 0	 x	 0	 0	 R	 274
11	 91	 2	 Ul	 557	 153	 627201	 627440	 l	 0	 x	 0	 0	 R	 287
11	 92	 2	 Ul	 887	 804	 631415	 631722	 l	 1	 right	 13	 16	 R	 250
11	 93	 2	 Ul	 973	 770	 635374	 635512	 l	 1	 right	 16	 22	 R	 429
11	 94	 2	 Ul	 866	 825	 639535	 639691	 l	 0	 x	 0	 0	 R	 249
11	 95	 2	 Ul	 559	 354	 643593	 643880	 l	 0	 x	 0	 0	 R	 256
11	 96	 2	 Ul	 460	 856	 647391	 647567	 l	 1	 left	 14	 8	 L	 333
11	 97	 2	 Ul	 782	 845	 650755	 650941	 l	 0	 x	 0	 0	 L	 256
11	 98	 2	 Ul	 877	 796	 654207	 654355	 l	 1	 right	 4	 21	 L	 258
11	 99	 2	 Ul	 776	 315	 658100	 658311	 l	 0	 x	 0	 0	 L	 300
11	 100	 2	 Ul	 922	 566	 661746	 662007	 l	 0	 x	 0	 0	 L	 256
11	 101	 2	 Ul	 796	 246	 665428	 665583	 l	 1	 right	 3	 15	 R	 247
11	 102	 2	 Ul	 691	 438	 668758	 668880	 l	 0	 x	 0	 0	 L	 236
11	 103	 2	 Ul	 498	 503	 672452	 672692	 l	 0	 x	 0	 0	 R	 260
11	 104	 2	 Ul	 555	 499	 675858	 676083	 l	 0	 x	 0	 0	 R	 255
11	 105	 2	 Ul	 908	 806	 679327	 679498	 l	 1	 right	 15	 16	 L	 273
11	 106	 2	 Ul	 760	 786	 683911	 684086	 l	 0	 x	 0	 0	 L	 306
11	 107	 2	 Ul	 863	 524	 688304	 688427	 l	 0	 x	 0	 0	 L	 259
11	 108	 2	 Ul	 613	 353	 692601	 692848	 l	 0	 x	 0	 0	 R	 245
11	 109	 2	 Ul	 553	 516	 696101	 696287	 l	 1	 left	 9	 7	 R	 254
11	 110	 2	 Ul	 895	 477	 699480	 699587	 l	 1	 left	 16	 5	 L	 262
11	 111	 2	 Ul	 880	 523	 703013	 703219	 l	 0	 x	 0	 0	 L	 265
11	 112	 2	 Ul	 613	 512	 706749	 706903	 l	 1	 left	 3	 3	 R	 300
11	 113	 2	 Ul	 326	 156	 710606	 710725	 l	 1	 left	 1	 4	 L	 376
11	 114	 2	 Ul	 769	 251	 714915	 715179	 l	 0	 x	 0	 0	 L	 275
11	 115	 2	 Ul	 541	 475	 718505	 718704	 l	 0	 x	 0	 0	 R	 254
11	 116	 2	 Ul	 247	 672	 722632	 722843	 l	 1	 left	 11	 4	 L	 330
11	 117	 2	 Ul	 729	 296	 725892	 726097	 l	 1	 right	 9	 15	 L	 300
11	 118	 2	 Ul	 488	 518	 729486	 729748	 l	 0	 x	 0	 0	 R	 253
11	 119	 2	 Ul	 316	 461	 733370	 733691	 l	 1	 left	 7	 5	 L	 256
11	 120	 2	 Ul	 795	 376	 737289	 737491	 l	 0	 x	 0	 0	 L	 304
11	 121	 2	 Ul	 470	 475	 741407	 741646	 l	 0	 x	 0	 0	 R	 252
11	 122	 2	 Ul	 849	 254	 744937	 745164	 l	 0	 x	 0	 0	 L	 291
11	 123	 2	 Ul	 522	 506	 749884	 750033	 l	 0	 x	 0	 0	 R	 237
11	 124	 2	 Ul	 553	 475	 753572	 753732	 l	 1	 left	 6	 3	 R	 244
11	 125	 2	 Ul	 875	 484	 757418	 757568	 l	 1	 right	 1	 15	 L	 240
11	 126	 2	 Ul	 536	 234	 761272	 761469	 l	 1	 left	 4	 9	 L	 283
11	 127	 2	 Ul	 462	 643	 764777	 765045	 l	 0	 x	 0	 0	 R	 427
11	 128	 2	 Ul	 716	 342	 768189	 768441	 l	 0	 x	 0	 0	 L	 289
11	 129	 2	 Ul	 804	 796	 772267	 772466	 l	 1	 right	 15	 22	 L	 286
11	 130	 2	 Ul	 482	 514	 776030	 776260	 l	 0	 x	 0	 0	 R	 238
11	 131	 2	 Ul	 796	 487	 779977	 780156	 l	 0	 x	 0	 0	 L	 274
11	 132	 2	 Ul	 1052	 437	 783355	 783495	 l	 1	 right	 6	 19	 R	 262
11	 133	 2	 Ul	 609	 288	 786575	 786792	 l	 0	 x	 0	 0	 R	 241
11	 134	 2	 Ul	 540	 303	 790558	 790791	 l	 0	 x	 0	 0	 R	 284
11	 135	 2	 Ul	 617	 489	 794369	 794498	 l	 0	 x	 0	 0	 R	 244
11	 136	 2	 Ul	 303	 844	 797712	 797932	 l	 1	 left	 14	 5	 R	 356
11	 137	 2	 Ul	 748	 471	 800960	 801129	 l	 1	 right	 7	 16	 L	 274
11	 138	 2	 Ul	 860	 652	 804437	 804593	 l	 0	 x	 0	 0	 L	 280
11	 139	 2	 Ul	 392	 492	 808098	 808492	 l	 1	 left	 15	 9	 R	 300
11	 140	 2	 Ul	 807	 544	 812040	 812212	 l	 0	 x	 0	 0	 L	 311
11	 141	 2	 Ul	 469	 854	 815923	 816093	 l	 1	 left	 14	 8	 L	 284
11	 142	 2	 Ul	 422	 816	 819149	 819310	 l	 1	 left	 14	 3	 R	 259
11	 143	 2	 Ul	 398	 617	 822985	 823308	 l	 1	 left	 10	 7	 L	 214
11	 144	 2	 Ul	 752	 567	 826228	 826334	 l	 1	 left	 16	 7	 L	 227
11	 145	 2	 Ul	 962	 671	 829249	 829462	 l	 0	 x	 0	 0	 L	 267
11	 146	 2	 Ul	 404	 789	 832453	 832620	 l	 0	 x	 0	 0	 L	 271
11	 147	 2	 Ul	 416	 656	 835995	 836209	 l	 1	 left	 4	 2	 R	 242
11	 148	 2	 Ul	 729	 505	 839767	 839789	 l	 0	 x	 0	 0	 L	 263
11	 149	 2	 Ul	 225	 942	 843205	 843492	 l	 1	 left	 15	 4	 L	 301
11	 150	 2	 Ul	 768	 483	 846429	 846598	 l	 0	 x	 0	 0	 L	 234
11	 151	 2	 Ul	 377	 691	 850076	 850252	 l	 1	 right	 15	 22	 R	 270
11	 152	 2	 Ul	 902	 817	 853577	 853750	 l	 0	 x	 0	 0	 L	 251
11	 153	 2	 Ul	 354	 697	 857085	 857303	 l	 0	 x	 0	 0	 R	 258
11	 154	 2	 Ul	 189	 611	 861459	 861607	 l	 1	 left	 10	 3	 L	 321
11	 155	 2	 Ul	 264	 552	 864468	 864654	 l	 1	 left	 16	 6	 R	 240
11	 156	 2	 Ul	 837	 682	 868162	 868327	 l	 0	 x	 0	 0	 L	 293
11	 157	 2	 Ul	 343	 538	 872785	 873059	 l	 0	 x	 0	 0	 R	 275
11	 158	 2	 Ul	 426	 527	 876124	 876250	 l	 1	 left	 2	 2	 R	 273
11	 159	 2	 Ul	 731	 477	 879919	 880026	 l	 1	 right	 1	 16	 L	 278
11	 160	 2	 Ul	 750	 334	 883230	 883440	 l	 1	 right	 6	 13	 L	 268
12	 1	 2	 Ul	 631	 520	 2534286	 2534540	 l	 0	 x	 0	 0	 R	 57
12	 2	 2	 Ul	 462	 523	 2547362	 2547550	 l	 0	 x	 0	 0	 R	 320
12	 3	 2	 Ul	 582	 492	 2560652	 2560790	 l	 0	 x	 0	 0	 R	 308
12	 4	 2	 Ul	 284	 296	 2572723	 2572888	 l	 1	 left	 4	 6	 L	 477
12	 5	 2	 Ul	 1045	 682	 2576838	 2576956	 l	 1	 right	 12	 19	 R	 421
12	 6	 2	 Ul	 1026	 608	 2580639	 2580915	 l	 1	 right	 3	 20	 R	 261
12	 7	 2	 Ul	 1016	 507	 2586503	 2586747	 l	 1	 left	 9	 8	 R	 354
12	 8	 2	 Ul	 290	 790	 2603346	 2603463	 l	 1	 left	 16	 5	 L	 444
12	 9	 2	 Ul	 280	 504	 2607403	 2607464	 l	 0	 x	 0	 0	 L	 490
12	 10	 2	 Ul	 573	 422	 2625552	 2625762	 l	 0	 x	 0	 0	 L	 256
12	 11	 2	 Ul	 360	 451	 2639354	 2639473	 l	 1	 right	 15	 22	 R	 345
12	 12	 2	 Ul	 787	 510	 2642937	 2643025	 l	 1	 right	 14	 22	 L	 298
12	 13	 2	 Ul	 78	 544	 2658463	 2658727	 l	 1	 right	 15	 16	 L	 471
12	 14	 2	 Ul	 966	 548	 2667847	 2668006	 l	 1	 right	 9	 13	 R	 493
12	 15	 2	 Ul	 785	 539	 2671494	 2671722	 l	 0	 x	 0	 0	 L	 209
12	 16	 2	 Ul	 612	 472	 2685007	 2685136	 l	 0	 x	 0	 0	 R	 320
12	 17	 2	 Ul	 244	 535	 2700418	 2700480	 l	 0	 x	 0	 0	 L	 398
12	 18	 2	 Ul	 393	 523	 2715674	 2715765	 l	 1	 right	 6	 15	 L	 321
12	 19	 2	 Ul	 176	 519	 2726137	 2726343	 l	 0	 x	 0	 0	 L	 362
12	 20	 2	 Ul	 331	 609	 2739291	 2739653	 l	 0	 x	 0	 0	 L	 424
12	 21	 2	 Ul	 868	 510	 2752745	 2752899	 l	 1	 right	 6	 18	 R	 245
12	 22	 2	 Ul	 629	 493	 2756448	 2756501	 l	 1	 left	 9	 7	 R	 367
12	 23	 2	 Ul	 499	 473	 2771638	 2771710	 l	 1	 right	 4	 14	 R	 315
12	 24	 2	 Ul	 963	 435	 2775127	 2775369	 l	 0	 x	 0	 0	 R	 243
12	 25	 2	 Ul	 303	 653	 2791999	 2792148	 l	 1	 left	 12	 5	 L	 362
12	 26	 2	 Ul	 458	 644	 2795621	 2795772	 l	 1	 left	 12	 8	 L	 303
12	 27	 2	 Ul	 944	 465	 2799212	 2799578	 l	 0	 x	 0	 0	 R	 364
12	 28	 2	 Ul	 436	 535	 2817281	 2817409	 l	 0	 x	 0	 0	 R	 209
12	 29	 2	 Ul	 1096	 477	 2832505	 2832754	 l	 1	 left	 14	 5	 R	 250
12	 30	 2	 Ul	 776	 482	 2848445	 2848513	 l	 1	 left	 15	 4	 L	 327
12	 31	 2	 Ul	 737	 477	 2851914	 2852119	 l	 1	 left	 16	 7	 R	 46
12	 32	 2	 Ul	 930	 549	 2860888	 2861048	 l	 0	 x	 0	 0	 L	 108
12	 33	 2	 Ul	 981	 497	 2877424	 2877484	 l	 1	 left	 7	 5	 L	 211
12	 34	 2	 Ul	 375	 466	 2881269	 2881407	 l	 1	 left	 14	 8	 L	 265
12	 35	 2	 Ul	 374	 565	 2884996	 2885205	 l	 1	 left	 1	 4	 L	 302
12	 36	 2	 Ul	 394	 419	 2890030	 2890218	 l	 0	 x	 0	 0	 L	 305
12	 37	 2	 Ul	 535	 309	 2911313	 2911389	 l	 0	 x	 0	 0	 R	 304
12	 38	 2	 Ul	 322	 511	 2930378	 2930514	 l	 0	 x	 0	 0	 L	 325
12	 39	 2	 Ul	 491	 237	 2945869	 2946115	 l	 1	 left	 4	 9	 L	 323
12	 40	 2	 Ul	 728	 466	 2949535	 2949569	 l	 0	 x	 0	 0	 L	 268
12	 41	 2	 Ul	 1008	 492	 2968458	 2968605	 l	 1	 right	 9	 19	 R	 298
12	 42	 2	 Ul	 488	 501	 2972640	 2972711	 l	 1	 left	 6	 3	 R	 329
12	 43	 2	 Ul	 523	 445	 2982793	 2982861	 l	 0	 x	 0	 0	 R	 250
12	 44	 2	 Ul	 963	 619	 2998347	 2998671	 l	 0	 x	 0	 0	 R	 461
12	 45	 2	 Ul	 290	 528	 3015188	 3015324	 l	 1	 right	 11	 21	 L	 329
12	 46	 2	 Ul	 313	 479	 3027002	 3027207	 l	 0	 x	 0	 0	 L	 341
12	 47	 2	 Ul	 351	 492	 3039681	 3039786	 l	 0	 x	 0	 0	 R	 318
12	 48	 2	 Ul	 612	 468	 3060066	 3060187	 l	 0	 x	 0	 0	 R	 209
12	 49	 2	 Ul	 329	 482	 3078111	 3078487	 l	 1	 left	 16	 7	 L	 320
12	 50	 2	 Ul	 367	 576	 3082250	 3082683	 l	 1	 right	 1	 15	 L	 189
12	 51	 2	 Ul	 923	 463	 3098201	 3098500	 l	 0	 x	 0	 0	 R	 337
12	 52	 2	 Ul	 943	 498	 3116701	 3117010	 l	 0	 x	 0	 0	 R	 243
12	 53	 2	 Ul	 230	 583	 3133153	 3133328	 l	 1	 left	 10	 4	 L	 412
12	 54	 2	 Ul	 272	 485	 3136552	 3136723	 l	 1	 left	 8	 4	 L	 281
12	 55	 2	 Ul	 876	 526	 3140847	 3140974	 l	 0	 x	 0	 0	 L	 225
12	 56	 2	 Ul	 251	 487	 3156646	 3156774	 l	 1	 left	 11	 1	 L	 301
12	 57	 2	 Ul	 334	 517	 3159873	 3160050	 l	 0	 x	 0	 0	 L	 267
12	 58	 2	 Ul	 153	 530	 3174856	 3175011	 l	 0	 x	 0	 0	 L	 398
12	 59	 2	 Ul	 660	 469	 3190768	 3190883	 l	 1	 left	 12	 5	 R	 357
12	 60	 2	 Ul	 239	 516	 3205491	 3205748	 l	 1	 right	 14	 18	 L	 297
12	 61	 2	 Ul	 383	 521	 3217568	 3217706	 l	 1	 right	 6	 19	 R	 191
12	 62	 2	 Ul	 804	 472	 3223251	 3223313	 l	 0	 x	 0	 0	 R	 303
12	 63	 2	 Ul	 189	 504	 3244372	 3244585	 l	 0	 x	 0	 0	 L	 380
12	 64	 2	 Ul	 518	 488	 3259781	 3259865	 l	 0	 x	 0	 0	 R	 276
12	 65	 2	 Ul	 1015	 504	 3277555	 3277798	 l	 1	 left	 3	 3	 R	 337
12	 66	 2	 Ul	 923	 495	 3292929	 3293199	 l	 0	 x	 0	 0	 R	 348
12	 67	 2	 Ul	 648	 515	 3310562	 3310828	 l	 1	 left	 12	 6	 R	 68
12	 68	 2	 Ul	 961	 521	 3332341	 3332595	 l	 0	 x	 0	 0	 R	 273
12	 69	 2	 Ul	 999	 462	 3358086	 3358332	 l	 1	 left	 4	 2	 R	 303
12	 70	 2	 Ul	 303	 555	 3365749	 3365932	 l	 1	 left	 11	 4	 L	 265
12	 71	 2	 Ul	 915	 506	 3369141	 3369213	 l	 1	 left	 16	 9	 L	 246
12	 72	 2	 Ul	 414	 694	 3373320	 3373472	 l	 0	 x	 0	 0	 L	 284
12	 73	 2	 Ul	 497	 468	 3390043	 3390317	 l	 0	 x	 0	 0	 L	 404
12	 74	 2	 Ul	 324	 278	 3407311	 3407585	 l	 0	 x	 0	 0	 L	 619
12	 75	 2	 Ul	 375	 514	 3425068	 3425367	 l	 1	 right	 12	 21	 L	 223
12	 76	 2	 Ul	 577	 495	 3441173	 3441348	 l	 0	 x	 0	 0	 L	 325
12	 77	 2	 Ul	 983	 516	 3461722	 3462060	 l	 0	 x	 0	 0	 R	 330
12	 78	 2	 Ul	 780	 531	 3483802	 3483877	 l	 1	 right	 7	 16	 L	 266
12	 79	 2	 Ul	 933	 478	 3499446	 3499668	 l	 1	 right	 13	 16	 R	 337
12	 80	 2	 Ul	 988	 503	 3503091	 3503370	 l	 0	 x	 0	 0	 R	 331
12	 81	 2	 Ul	 921	 543	 3518661	 3519018	 l	 0	 x	 0	 0	 R	 328
12	 82	 2	 Ul	 1029	 487	 3540754	 3541065	 l	 0	 x	 0	 0	 R	 317
12	 83	 2	 Ul	 949	 533	 3553713	 3554016	 l	 0	 x	 0	 0	 R	 334
12	 84	 2	 Ul	 935	 497	 3573373	 3573705	 l	 1	 left	 14	 3	 R	 270
12	 85	 2	 Ul	 909	 525	 3594293	 3594412	 l	 0	 x	 0	 0	 L	 196
12	 86	 2	 Ul	 339	 542	 3612336	 3612481	 l	 1	 left	 10	 3	 L	 286
12	 87	 2	 Ul	 990	 503	 3615880	 3616144	 l	 0	 x	 0	 0	 R	 249
12	 88	 2	 Ul	 853	 471	 3634130	 3634312	 l	 1	 left	 2	 8	 R	 356
12	 89	 2	 Ul	 448	 504	 3650374	 3650643	 l	 1	 right	 15	 22	 L	 247
12	 90	 2	 Ul	 425	 522	 3667772	 3667876	 l	 0	 x	 0	 0	 R	 201
12	 91	 2	 Ul	 958	 505	 3688476	 3688804	 l	 0	 x	 0	 0	 R	 362
12	 92	 2	 Ul	 144	 552	 3715360	 3715546	 l	 1	 right	 14	 17	 L	 470
12	 93	 2	 Ul	 358	 553	 3736319	 3736490	 l	 1	 left	 10	 7	 L	 276
12	 94	 2	 Ul	 935	 515	 3739724	 3739911	 l	 1	 left	 6	 7	 R	 270
12	 95	 2	 Ul	 382	 516	 3745952	 3746192	 l	 0	 x	 0	 0	 L	 257
12	 96	 2	 Ul	 408	 537	 3761893	 3762131	 l	 0	 x	 0	 0	 L	 225
12	 97	 2	 Ul	 309	 533	 3778211	 3778539	 l	 0	 x	 0	 0	 L	 280
12	 98	 2	 Ul	 378	 528	 3790720	 3791116	 l	 0	 x	 0	 0	 L	 236
12	 99	 2	 Ul	 431	 516	 3811978	 3812420	 l	 1	 right	 1	 16	 L	 280
12	 100	 2	 Ul	 469	 532	 3817979	 3818040	 l	 0	 x	 0	 0	 R	 241
12	 101	 2	 Ul	 968	 517	 3833064	 3833235	 l	 1	 right	 2	 20	 L	 232
12	 102	 2	 Ul	 326	 521	 3848733	 3849028	 l	 1	 right	 12	 18	 L	 279
12	 103	 2	 Ul	 934	 443	 3857776	 3857925	 l	 1	 right	 6	 16	 R	 390
12	 104	 2	 Ul	 545	 410	 3861229	 3861352	 l	 0	 x	 0	 0	 R	 302
12	 105	 2	 Ul	 933	 453	 3880414	 3880724	 l	 0	 x	 0	 0	 R	 344
12	 106	 2	 Ul	 639	 499	 3904515	 3904896	 l	 1	 left	 4	 8	 R	 50
12	 107	 2	 Ul	 987	 439	 3922717	 3922975	 l	 0	 x	 0	 0	 R	 349
12	 108	 2	 Ul	 489	 471	 3944443	 3944566	 l	 1	 left	 2	 2	 R	 201
12	 109	 2	 Ul	 838	 501	 3959723	 3959793	 l	 0	 x	 0	 0	 L	 288
12	 110	 2	 Ul	 434	 541	 3978043	 3978280	 l	 1	 right	 6	 18	 L	 215
12	 111	 2	 Ul	 887	 496	 3983015	 3983356	 l	 1	 left	 2	 6	 R	 286
12	 112	 2	 Ul	 388	 507	 3988762	 3988842	 l	 1	 left	 8	 6	 R	 252
12	 113	 2	 Ul	 442	 536	 4000805	 4001122	 l	 0	 x	 0	 0	 L	 272
12	 114	 2	 Ul	 338	 573	 4017464	 4017547	 l	 0	 x	 0	 0	 R	 258
12	 115	 2	 Ul	 951	 486	 4029913	 4030265	 l	 0	 x	 0	 0	 R	 335
12	 116	 2	 Ul	 918	 487	 4047940	 4048154	 l	 1	 right	 3	 21	 R	 338
12	 117	 2	 Ul	 335	 451	 4051452	 4051689	 l	 1	 right	 6	 13	 L	 250
12	 118	 2	 Ul	 494	 487	 4055501	 4055605	 l	 0	 x	 0	 0	 R	 198
12	 119	 2	 Ul	 651	 477	 4072009	 4072246	 l	 0	 x	 0	 0	 R	 73
12	 120	 2	 Ul	 230	 499	 4085380	 4085557	 l	 1	 left	 4	 2	 L	 321
12	 121	 2	 Ul	 376	 334	 4091093	 4091401	 l	 0	 x	 0	 0	 L	 314
12	 122	 2	 Ul	 857	 473	 4107805	 4107888	 l	 1	 right	 9	 15	 L	 222
12	 123	 2	 Ul	 921	 444	 4128304	 4128582	 l	 0	 x	 0	 0	 R	 267
12	 124	 2	 Ul	 969	 458	 4144459	 4144791	 l	 0	 x	 0	 0	 R	 269
12	 125	 2	 Ul	 386	 355	 4160424	 4160737	 l	 0	 x	 0	 0	 L	 292
12	 126	 2	 Ul	 961	 446	 4176153	 4176381	 l	 0	 x	 0	 0	 R	 278
12	 127	 2	 Ul	 966	 466	 4189527	 4189766	 l	 1	 right	 16	 22	 R	 319
12	 128	 2	 Ul	 964	 447	 4193527	 4193749	 l	 0	 x	 0	 0	 R	 288
12	 129	 2	 Ul	 960	 456	 4209895	 4210153	 l	 1	 right	 11	 14	 R	 323
12	 130	 2	 Ul	 764	 532	 4213799	 4213999	 l	 0	 x	 0	 0	 L	 317
12	 131	 2	 Ul	 639	 425	 4227375	 4227463	 l	 0	 x	 0	 0	 R	 290
12	 132	 2	 Ul	 381	 496	 4242214	 4242355	 l	 1	 left	 14	 8	 L	 266
12	 133	 2	 Ul	 356	 525	 4245903	 4246126	 l	 0	 x	 0	 0	 L	 275
12	 134	 2	 Ul	 413	 518	 4261141	 4261255	 l	 1	 right	 15	 15	 R	 210
12	 135	 2	 Ul	 660	 471	 4264412	 4264722	 l	 0	 x	 0	 0	 L	 60
12	 136	 2	 Ul	 421	 488	 4280787	 4281094	 l	 1	 right	 14	 16	 L	 302
12	 137	 2	 Ul	 1013	 492	 4294513	 4294875	 l	 0	 x	 0	 0	 R	 375
12	 138	 2	 Ul	 427	 468	 4309549	 4309708	 l	 0	 x	 0	 0	 R	 259
12	 139	 2	 Ul	 512	 419	 4322378	 4322602	 l	 1	 left	 16	 8	 L	 255
12	 140	 2	 Ul	 487	 511	 4326172	 4326320	 l	 1	 right	 6	 14	 L	 278
12	 141	 2	 Ul	 418	 512	 4342562	 4342722	 l	 0	 x	 0	 0	 R	 255
12	 142	 2	 Ul	 375	 502	 4357921	 4358133	 l	 1	 right	 4	 21	 L	 302
12	 143	 2	 Ul	 946	 460	 4363473	 4363670	 l	 1	 right	 8	 16	 R	 263
12	 144	 2	 Ul	 927	 482	 4366809	 4367071	 l	 1	 right	 1	 17	 L	 178
12	 145	 2	 Ul	 300	 501	 4372063	 4372253	 l	 0	 x	 0	 0	 L	 271
12	 146	 2	 Ul	 384	 516	 4384530	 4384675	 l	 1	 right	 8	 13	 L	 346
12	 147	 2	 Ul	 662	 483	 4391932	 4392283	 l	 1	 right	 10	 20	 R	 557
12	 148	 2	 Ul	 704	 495	 4396309	 4396402	 l	 1	 left	 15	 9	 R	 432
12	 149	 2	 Ul	 968	 691	 4413187	 4413364	 l	 1	 right	 11	 16	 R	 317
12	 150	 2	 Ul	 1025	 517	 4416445	 4416644	 l	 1	 right	 3	 15	 R	 285
12	 151	 2	 Ul	 587	 479	 4420652	 4420691	 l	 0	 x	 0	 0	 L	 211
12	 152	 2	 Ul	 361	 544	 4434019	 4434122	 l	 1	 left	 16	 6	 R	 255
12	 153	 2	 Ul	 395	 334	 4443245	 4443573	 l	 0	 x	 0	 0	 L	 390
12	 154	 2	 Ul	 937	 438	 4453900	 4454230	 l	 1	 left	 11	 3	 R	 353
12	 155	 2	 Ul	 273	 438	 4467317	 4467620	 l	 0	 x	 0	 0	 L	 477
12	 156	 2	 Ul	 1028	 465	 4482983	 4483233	 l	 1	 left	 5	 4	 R	 280
12	 157	 2	 Ul	 342	 486	 4496441	 4496616	 l	 0	 x	 0	 0	 L	 296
12	 158	 2	 Ul	 933	 491	 4519993	 4520264	 l	 0	 x	 0	 0	 R	 353
12	 159	 2	 Ul	 987	 595	 4533589	 4533773	 l	 1	 right	 10	 17	 R	 347
12	 160	 2	 Ul	 798	 507	 4536930	 4537034	 l	 0	 x	 0	 0	 L	 277
13	 1	 2	 Ul	 747	 420	 245670	 245783	 l	 0	 x	 0	 0	 L	 1641
13	 2	 2	 Ul	 549	 393	 259962	 260098	 l	 0	 x	 0	 0	 R	 440
