subNum	 version	 completed	 trialNo	 fixNo	 xFix	 yFix	 fixStartTime	 fixEndTime	 targPresent	 targSide	 easySide	 var	 con
14	 N	 1	 130	 19	 91	 703	 6870800	 6871073	 1	 left	 R	 x	 half
14	 N	 1	 130	 20	 89	 654	 6871083	 6871852	 1	 left	 R	 x	 half
14	 N	 1	 131	 1	 467	 421	 6873666	 6875002	 1	 right	 R	 x	 half
14	 N	 1	 131	 2	 377	 422	 6875030	 6875094	 1	 right	 R	 x	 half
14	 N	 1	 131	 3	 776	 579	 6875162	 6875316	 1	 right	 R	 x	 half
14	 N	 1	 131	 4	 827	 601	 6875337	 6875545	 1	 right	 R	 x	 half
14	 N	 1	 132	 1	 477	 414	 6880072	 6880546	 1	 left	 L	 x	 half
14	 N	 1	 132	 2	 621	 453	 6880587	 6880734	 1	 left	 L	 x	 half
14	 N	 1	 132	 3	 194	 693	 6880813	 6880959	 1	 left	 L	 x	 half
14	 N	 1	 132	 4	 163	 702	 6880975	 6881171	 1	 left	 L	 x	 half
14	 N	 1	 133	 1	 437	 353	 6883854	 6884161	 1	 left	 x	 6	 full
14	 N	 1	 133	 2	 256	 543	 6884211	 6884345	 1	 left	 x	 6	 full
14	 N	 1	 133	 3	 234	 568	 6884364	 6884578	 1	 left	 x	 6	 full
14	 N	 1	 134	 1	 413	 386	 6886747	 6887328	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 2	 449	 382	 6887348	 6887582	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 3	 303	 473	 6887636	 6887776	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 4	 139	 325	 6887832	 6888076	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 5	 144	 714	 6888148	 6888293	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 6	 735	 498	 6888388	 6888617	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 7	 799	 491	 6888645	 6888880	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 8	 872	 370	 6888918	 6889189	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 9	 915	 377	 6889210	 6889296	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 10	 848	 552	 6889341	 6889367	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 11	 818	 701	 6889400	 6889739	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 12	 926	 4	 6889874	 6889904	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 13	 912	 22	 6889920	 6890085	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 14	 840	 99	 6890111	 6890233	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 15	 503	 143	 6890300	 6890635	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 16	 363	 230	 6890683	 6890878	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 17	 377	 281	 6890899	 6891042	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 18	 205	 135	 6891094	 6891329	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 19	 116	 155	 6891356	 6891568	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 20	 52	 216	 6891600	 6891903	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 21	 44	 296	 6891941	 6892190	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 22	 92	 443	 6892242	 6892564	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 23	 85	 554	 6892610	 6892869	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 24	 97	 635	 6892893	 6893114	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 25	 101	 695	 6893138	 6893443	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 26	 173	 689	 6893465	 6893689	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 27	 287	 691	 6893720	 6893881	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 28	 435	 650	 6893923	 6894208	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 29	 484	 562	 6894233	 6894562	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 30	 528	 526	 6894583	 6894775	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 31	 608	 773	 6894839	 6895132	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 32	 734	 773	 6895169	 6895374	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 33	 804	 791	 6895399	 6895617	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 34	 857	 812	 6895638	 6895794	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 35	 812	 647	 6895844	 6896096	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 36	 756	 526	 6896148	 6896446	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 37	 864	 482	 6896477	 6896767	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 38	 891	 411	 6896797	 6896975	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 39	 877	 288	 6897014	 6897265	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 40	 945	 170	 6897307	 6897555	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 41	 662	 238	 6897936	 6898291	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 42	 717	 192	 6898315	 6898470	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 43	 617	 94	 6898509	 6898775	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 44	 523	 52	 6898810	 6899247	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 45	 313	 205	 6899337	 6899449	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 46	 246	 112	 6899469	 6899591	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 47	 213	 75	 6899609	 6899861	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 48	 -10	 217	 6899930	 6900239	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 49	 -28	 259	 6900257	 6900437	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 50	 -26	 354	 6900473	 6900698	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 51	 8	 440	 6900728	 6900900	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 52	 52	 721	 6900969	 6901245	 0	 x	 x	 1.7	 full
14	 N	 1	 134	 53	 261	 361	 6901318	 6901425	 0	 x	 x	 1.7	 full
14	 N	 1	 135	 1	 470	 414	 6903593	 6904959	 0	 x	 x	 6	 full
14	 N	 1	 135	 2	 397	 391	 6904986	 6905117	 0	 x	 x	 6	 full
14	 N	 1	 135	 3	 117	 333	 6905181	 6905325	 0	 x	 x	 6	 full
14	 N	 1	 135	 4	 782	 569	 6905441	 6905622	 0	 x	 x	 6	 full
14	 N	 1	 135	 5	 924	 188	 6905694	 6905821	 0	 x	 x	 6	 full
14	 N	 1	 136	 1	 513	 354	 6909299	 6909621	 1	 left	 x	 6	 full
14	 N	 1	 136	 2	 205	 339	 6909693	 6909837	 1	 left	 x	 6	 full
14	 N	 1	 136	 3	 123	 316	 6909862	 6910118	 1	 left	 x	 6	 full
14	 N	 1	 137	 1	 487	 333	 6914789	 6915008	 1	 right	 x	 1.7	 full
14	 N	 1	 137	 2	 338	 344	 6915047	 6915212	 1	 right	 x	 1.7	 full
14	 N	 1	 137	 3	 161	 213	 6915276	 6915453	 1	 right	 x	 1.7	 full
14	 N	 1	 137	 4	 692	 197	 6915533	 6915796	 1	 right	 x	 1.7	 full
14	 N	 1	 137	 5	 710	 180	 6915811	 6915993	 1	 right	 x	 1.7	 full
14	 N	 1	 138	 1	 444	 389	 6918274	 6918664	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 2	 301	 326	 6918714	 6918861	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 3	 750	 329	 6918941	 6919166	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 4	 684	 575	 6919219	 6919535	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 5	 755	 681	 6919572	 6919745	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 6	 854	 758	 6919787	 6919990	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 7	 714	 229	 6920075	 6920316	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 8	 747	 145	 6920343	 6920518	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 9	 951	 63	 6920573	 6920837	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 10	 278	 190	 6920948	 6921168	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 11	 219	 163	 6921194	 6921419	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 12	 144	 340	 6921467	 6921689	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 13	 99	 367	 6921714	 6921908	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 14	 211	 611	 6921966	 6922126	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 15	 273	 672	 6922152	 6922353	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 16	 152	 606	 6922389	 6922718	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 17	 113	 595	 6922735	 6922940	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 18	 119	 673	 6922966	 6923257	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 19	 328	 569	 6923310	 6923577	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 20	 397	 664	 6923621	 6923843	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 21	 453	 758	 6923883	 6924049	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 22	 537	 512	 6924107	 6924466	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 23	 627	 522	 6924495	 6924774	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 24	 757	 306	 6924848	 6925066	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 25	 884	 211	 6925108	 6925375	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 26	 1091	 -34	 6925425	 6925634	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 27	 1187	 -138	 6925701	 6925825	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 28	 46	 127	 6926010	 6926456	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 29	 -4	 188	 6926481	 6926699	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 30	 9	 138	 6926716	 6926937	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 31	 34	 273	 6926974	 6927414	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 32	 25	 381	 6927461	 6927715	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 33	 22	 436	 6927745	 6927912	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 34	 61	 572	 6927964	 6928234	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 35	 106	 649	 6928277	 6928524	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 36	 133	 682	 6928540	 6928749	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 37	 216	 708	 6928771	 6929082	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 38	 302	 733	 6929109	 6929312	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 39	 436	 718	 6929349	 6929593	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 40	 504	 731	 6929619	 6929775	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 41	 647	 735	 6929815	 6930047	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 42	 772	 743	 6930082	 6930288	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 43	 861	 732	 6930312	 6930588	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 44	 813	 689	 6930610	 6930834	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 45	 785	 610	 6930862	 6931118	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 46	 827	 525	 6931143	 6931415	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 47	 880	 463	 6931441	 6931767	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 48	 855	 368	 6931809	 6932165	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 49	 875	 302	 6932200	 6932371	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 50	 916	 96	 6932428	 6932807	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 51	 950	 114	 6932827	 6933072	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 52	 809	 152	 6933102	 6933320	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 53	 592	 245	 6933374	 6933493	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 54	 496	 337	 6933539	 6933709	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 55	 469	 364	 6933731	 6933934	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 56	 549	 544	 6933991	 6934276	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 57	 366	 531	 6934334	 6934494	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 58	 277	 408	 6934533	 6934763	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 59	 219	 307	 6934789	 6935057	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 60	 287	 216	 6935104	 6935218	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 61	 264	 478	 6935279	 6935525	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 62	 303	 562	 6935559	 6935835	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 63	 424	 571	 6935855	 6936285	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 64	 412	 203	 6936360	 6936619	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 65	 577	 170	 6936671	 6936937	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 66	 668	 159	 6936961	 6937230	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 67	 700	 255	 6937267	 6937409	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 68	 300	 137	 6937490	 6937735	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 69	 782	 218	 6937815	 6938038	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 70	 742	 213	 6938059	 6938102	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 71	 323	 128	 6938186	 6938472	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 72	 182	 127	 6938500	 6938756	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 73	 157	 317	 6938799	 6939158	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 74	 177	 367	 6939179	 6939358	 0	 x	 x	 1.7	 full
14	 N	 1	 138	 75	 166	 450	 6939385	 6939465	 0	 x	 x	 1.7	 full
14	 N	 1	 139	 1	 375	 298	 6941358	 6942012	 0	 x	 R	 x	 half
14	 N	 1	 139	 2	 366	 313	 6942023	 6942220	 0	 x	 R	 x	 half
14	 N	 1	 139	 3	 255	 341	 6942252	 6942412	 0	 x	 R	 x	 half
14	 N	 1	 139	 4	 390	 557	 6942467	 6942598	 0	 x	 R	 x	 half
14	 N	 1	 139	 5	 762	 400	 6942674	 6942912	 0	 x	 R	 x	 half
14	 N	 1	 139	 6	 886	 272	 6942961	 6943108	 0	 x	 R	 x	 half
14	 N	 1	 139	 7	 873	 755	 6943182	 6943352	 0	 x	 R	 x	 half
14	 N	 1	 139	 8	 313	 426	 6943461	 6943685	 0	 x	 R	 x	 half
14	 N	 1	 139	 9	 201	 545	 6943732	 6943902	 0	 x	 R	 x	 half
14	 N	 1	 139	 10	 174	 653	 6943946	 6944211	 0	 x	 R	 x	 half
14	 N	 1	 139	 11	 264	 631	 6944238	 6944481	 0	 x	 R	 x	 half
14	 N	 1	 139	 12	 206	 713	 6944522	 6945074	 0	 x	 R	 x	 half
14	 N	 1	 139	 13	 130	 687	 6945109	 6945198	 0	 x	 R	 x	 half
14	 N	 1	 139	 14	 109	 615	 6945219	 6945420	 0	 x	 R	 x	 half
14	 N	 1	 139	 15	 178	 569	 6945444	 6945718	 0	 x	 R	 x	 half
14	 N	 1	 139	 16	 242	 529	 6945739	 6945943	 0	 x	 R	 x	 half
14	 N	 1	 139	 17	 204	 458	 6945975	 6946166	 0	 x	 R	 x	 half
14	 N	 1	 139	 18	 151	 409	 6946196	 6946467	 0	 x	 R	 x	 half
14	 N	 1	 139	 19	 243	 389	 6946494	 6946661	 0	 x	 R	 x	 half
14	 N	 1	 139	 20	 311	 399	 6946683	 6946962	 0	 x	 R	 x	 half
14	 N	 1	 139	 21	 276	 243	 6947014	 6947334	 0	 x	 R	 x	 half
14	 N	 1	 139	 22	 114	 248	 6947383	 6947641	 0	 x	 R	 x	 half
14	 N	 1	 139	 23	 43	 189	 6947668	 6947908	 0	 x	 R	 x	 half
14	 N	 1	 139	 24	 43	 120	 6947934	 6948082	 0	 x	 R	 x	 half
14	 N	 1	 139	 25	 327	 90	 6948138	 6948492	 0	 x	 R	 x	 half
14	 N	 1	 139	 26	 360	 172	 6948520	 6948897	 0	 x	 R	 x	 half
14	 N	 1	 139	 27	 83	 308	 6948984	 6949342	 0	 x	 R	 x	 half
14	 N	 1	 139	 28	 88	 371	 6949377	 6949555	 0	 x	 R	 x	 half
14	 N	 1	 139	 29	 156	 418	 6949580	 6949960	 0	 x	 R	 x	 half
14	 N	 1	 139	 30	 138	 421	 6949969	 6950108	 0	 x	 R	 x	 half
14	 N	 1	 139	 31	 221	 273	 6950159	 6950408	 0	 x	 R	 x	 half
14	 N	 1	 139	 32	 191	 198	 6950431	 6950814	 0	 x	 R	 x	 half
14	 N	 1	 139	 33	 142	 197	 6950835	 6951083	 0	 x	 R	 x	 half
14	 N	 1	 139	 34	 94	 235	 6951108	 6951406	 0	 x	 R	 x	 half
14	 N	 1	 139	 35	 175	 637	 6951499	 6951799	 0	 x	 R	 x	 half
14	 N	 1	 139	 36	 83	 646	 6951841	 6951925	 0	 x	 R	 x	 half
14	 N	 1	 140	 1	 471	 326	 6954522	 6954836	 1	 left	 x	 1.7	 full
14	 N	 1	 140	 2	 644	 613	 6954898	 6955026	 1	 left	 x	 1.7	 full
14	 N	 1	 140	 3	 234	 624	 6955095	 6955239	 1	 left	 x	 1.7	 full
14	 N	 1	 140	 4	 198	 627	 6955257	 6955502	 1	 left	 x	 1.7	 full
14	 N	 1	 141	 1	 475	 330	 6958355	 6958585	 0	 x	 x	 6	 full
14	 N	 1	 141	 2	 286	 379	 6958644	 6958820	 0	 x	 x	 6	 full
14	 N	 1	 141	 3	 138	 300	 6958874	 6959087	 0	 x	 x	 6	 full
14	 N	 1	 141	 4	 746	 653	 6959215	 6959395	 0	 x	 x	 6	 full
14	 N	 1	 141	 5	 850	 184	 6959477	 6959643	 0	 x	 x	 6	 full
14	 N	 1	 141	 6	 255	 65	 6959748	 6959891	 0	 x	 x	 6	 full
14	 N	 1	 141	 7	 -81	 18	 6959954	 6959989	 0	 x	 x	 6	 full
14	 N	 1	 142	 1	 496	 345	 6962479	 6962792	 0	 x	 x	 6	 full
14	 N	 1	 142	 2	 345	 316	 6962839	 6963008	 0	 x	 x	 6	 full
14	 N	 1	 142	 3	 107	 142	 6963077	 6963225	 0	 x	 x	 6	 full
14	 N	 1	 142	 4	 898	 260	 6963348	 6963588	 0	 x	 x	 6	 full
14	 N	 1	 142	 5	 711	 633	 6963662	 6963823	 0	 x	 x	 6	 full
14	 N	 1	 143	 1	 497	 397	 6966339	 6966632	 1	 right	 R	 x	 half
14	 N	 1	 143	 2	 450	 413	 6966655	 6966897	 1	 right	 R	 x	 half
14	 N	 1	 143	 3	 718	 367	 6966953	 6967140	 1	 right	 R	 x	 half
14	 N	 1	 143	 4	 438	 638	 6967214	 6967403	 1	 right	 R	 x	 half
14	 N	 1	 143	 5	 636	 697	 6967447	 6967793	 1	 right	 R	 x	 half
14	 N	 1	 144	 1	 469	 404	 6969541	 6970890	 1	 left	 x	 6	 full
14	 N	 1	 144	 2	 300	 395	 6970940	 6971306	 1	 left	 x	 6	 full
14	 N	 1	 144	 3	 84	 405	 6971362	 6971630	 1	 left	 x	 6	 full
14	 N	 1	 145	 1	 473	 411	 6972879	 6974437	 0	 x	 x	 1.7	 full
14	 N	 1	 145	 2	 393	 424	 6974462	 6974710	 0	 x	 x	 1.7	 full
14	 N	 1	 145	 3	 315	 414	 6974734	 6975108	 0	 x	 x	 1.7	 full
14	 N	 1	 145	 4	 373	 489	 6975144	 6975371	 0	 x	 x	 1.7	 full
14	 N	 1	 145	 5	 698	 229	 6975453	 6975647	 0	 x	 x	 1.7	 full
14	 N	 1	 145	 6	 829	 129	 6975694	 6975856	 0	 x	 x	 1.7	 full
14	 N	 1	 145	 7	 260	 168	 6975955	 6976156	 0	 x	 x	 1.7	 full
14	 N	 1	 145	 8	 104	 269	 6976205	 6976414	 0	 x	 x	 1.7	 full
14	 N	 1	 145	 9	 233	 647	 6976499	 6976797	 0	 x	 x	 1.7	 full
14	 N	 1	 145	 10	 525	 775	 6976850	 6977109	 0	 x	 x	 1.7	 full
14	 N	 1	 145	 11	 545	 779	 6977122	 6977267	 0	 x	 x	 1.7	 full
14	 N	 1	 145	 12	 847	 752	 6977324	 6977515	 0	 x	 x	 1.7	 full
14	 N	 1	 146	 1	 474	 408	 6978985	 6980540	 0	 x	 L	 x	 half
14	 N	 1	 146	 2	 424	 460	 6980561	 6980758	 0	 x	 L	 x	 half
14	 N	 1	 146	 3	 505	 397	 6980786	 6981067	 0	 x	 L	 x	 half
14	 N	 1	 146	 4	 538	 399	 6981090	 6981381	 0	 x	 L	 x	 half
14	 N	 1	 146	 5	 680	 148	 6981439	 6981636	 0	 x	 L	 x	 half
14	 N	 1	 146	 6	 774	 375	 6981691	 6982012	 0	 x	 L	 x	 half
14	 N	 1	 146	 7	 308	 302	 6982109	 6982402	 0	 x	 L	 x	 half
14	 N	 1	 146	 8	 233	 504	 6982466	 6982772	 0	 x	 L	 x	 half
14	 N	 1	 146	 9	 727	 712	 6982893	 6983109	 0	 x	 L	 x	 half
14	 N	 1	 146	 10	 842	 705	 6983136	 6983470	 0	 x	 L	 x	 half
14	 N	 1	 147	 1	 477	 403	 6985049	 6986591	 1	 right	 x	 6	 full
14	 N	 1	 147	 2	 820	 204	 6986668	 6986938	 1	 right	 x	 6	 full
14	 N	 1	 148	 1	 472	 414	 6988176	 6989979	 0	 x	 x	 1.7	 full
14	 N	 1	 148	 2	 843	 239	 6990060	 6990243	 0	 x	 x	 1.7	 full
14	 N	 1	 148	 3	 474	 455	 6990336	 6990483	 0	 x	 x	 1.7	 full
14	 N	 1	 148	 4	 268	 500	 6990533	 6990821	 0	 x	 x	 1.7	 full
14	 N	 1	 148	 5	 199	 647	 6990867	 6991140	 0	 x	 x	 1.7	 full
14	 N	 1	 148	 6	 153	 654	 6991164	 6991301	 0	 x	 x	 1.7	 full
14	 N	 1	 148	 7	 47	 319	 6991372	 6991767	 0	 x	 x	 1.7	 full
14	 N	 1	 148	 8	 98	 132	 6991821	 6992082	 0	 x	 x	 1.7	 full
14	 N	 1	 148	 9	 628	 491	 6992218	 6992414	 0	 x	 x	 1.7	 full
14	 N	 1	 149	 1	 477	 407	 6993763	 6996245	 1	 right	 L	 x	 half
14	 N	 1	 149	 2	 819	 382	 6996317	 6996663	 1	 right	 L	 x	 half
14	 N	 1	 149	 3	 806	 591	 6996718	 6996948	 1	 right	 L	 x	 half
14	 N	 1	 149	 4	 252	 666	 6997071	 6997325	 1	 right	 L	 x	 half
14	 N	 1	 149	 5	 201	 661	 6997343	 6997549	 1	 right	 L	 x	 half
14	 N	 1	 149	 6	 83	 514	 6997601	 6997890	 1	 right	 L	 x	 half
14	 N	 1	 149	 7	 86	 254	 6997961	 6998160	 1	 right	 L	 x	 half
14	 N	 1	 149	 8	 515	 108	 6998236	 6998421	 1	 right	 L	 x	 half
14	 N	 1	 149	 9	 576	 89	 6998445	 6998595	 1	 right	 L	 x	 half
14	 N	 1	 149	 10	 822	 150	 6998648	 6998973	 1	 right	 L	 x	 half
14	 N	 1	 149	 11	 755	 434	 6999040	 6999308	 1	 right	 L	 x	 half
14	 N	 1	 149	 12	 885	 359	 6999354	 6999522	 1	 right	 L	 x	 half
14	 N	 1	 149	 13	 839	 628	 6999595	 6999863	 1	 right	 L	 x	 half
14	 N	 1	 149	 14	 755	 656	 6999891	 7000170	 1	 right	 L	 x	 half
14	 N	 1	 149	 15	 679	 690	 7000205	 7000317	 1	 right	 L	 x	 half
14	 N	 1	 149	 16	 595	 403	 7000376	 7000611	 1	 right	 L	 x	 half
14	 N	 1	 150	 1	 471	 411	 7002050	 7003404	 1	 left	 L	 x	 half
14	 N	 1	 150	 2	 386	 612	 7003456	 7003633	 1	 left	 L	 x	 half
14	 N	 1	 150	 3	 329	 723	 7003669	 7003865	 1	 left	 L	 x	 half
14	 N	 1	 151	 1	 470	 413	 7005164	 7006531	 0	 x	 x	 6	 full
14	 N	 1	 151	 2	 349	 296	 7006582	 7006786	 0	 x	 x	 6	 full
14	 N	 1	 151	 3	 725	 362	 7006875	 7007064	 0	 x	 x	 6	 full
14	 N	 1	 151	 4	 859	 304	 7007099	 7007302	 0	 x	 x	 6	 full
14	 N	 1	 152	 1	 470	 408	 7008751	 7010266	 0	 x	 x	 6	 full
14	 N	 1	 152	 2	 470	 476	 7010284	 7010460	 0	 x	 x	 6	 full
14	 N	 1	 152	 3	 347	 231	 7010553	 7010719	 0	 x	 x	 6	 full
14	 N	 1	 153	 1	 464	 417	 7012128	 7013572	 0	 x	 x	 6	 full
14	 N	 1	 153	 2	 369	 351	 7013614	 7013770	 0	 x	 x	 6	 full
14	 N	 1	 153	 3	 663	 346	 7013840	 7014069	 0	 x	 x	 6	 full
14	 N	 1	 154	 1	 487	 396	 7016302	 7017191	 0	 x	 x	 6	 full
14	 N	 1	 154	 2	 445	 399	 7017208	 7017344	 0	 x	 x	 6	 full
14	 N	 1	 155	 1	 465	 419	 7019722	 7021206	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 2	 289	 313	 7021273	 7021527	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 3	 136	 604	 7021586	 7021770	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 4	 820	 172	 7021907	 7022085	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 5	 811	 422	 7022402	 7022647	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 6	 794	 689	 7022702	 7022966	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 7	 218	 253	 7023090	 7023408	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 8	 144	 294	 7023438	 7023627	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 9	 276	 428	 7023673	 7023960	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 10	 409	 451	 7024003	 7024198	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 11	 115	 208	 7024266	 7024500	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 12	 56	 225	 7024525	 7024772	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 13	 194	 192	 7024826	 7025064	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 14	 276	 138	 7025095	 7025348	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 15	 319	 158	 7025368	 7025498	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 16	 414	 562	 7025587	 7025803	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 17	 586	 542	 7025844	 7026095	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 18	 551	 634	 7026132	 7026385	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 19	 326	 701	 7026438	 7026742	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 20	 413	 727	 7026773	 7027040	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 21	 411	 755	 7027060	 7027162	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 22	 162	 474	 7027239	 7027422	 1	 right	 x	 1.7	 full
14	 N	 1	 155	 23	 88	 408	 7027459	 7027714	 1	 right	 x	 1.7	 full
